25;0.0;3;0
25;0.0;3;0
25;0.0;4;0
25;0.0;11;0
25;0.0;6;0
25;0.0;4;0
25;0.0;6;0
25;0.0;4;0
25;0.0;5;0
25;0.0;4;0
25;0.0;3;0
25;0.0;6;0
25;0.0;3;0
25;0.0;3;0
25;0.0;3;0
25;0.0;9;0
25;0.0;5;0
25;0.0;4;0
25;0.0;5;0
25;0.0;4;0
25;0.0;3;0
25;0.0;3;0
25;0.0;4;0
25;0.0;3;0
25;0.0;3;0
25;0.0;5;0
25;0.0;5;0
25;0.0;12;0
